id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,view drift,116,64,34,55,420,ship,baseline,monotonic-signal
g002,state pressure,36,76,22,46,210,ship,edge,drag-penalty
g003,layout risk,87,49,38,54,304,ship,recovery,confidence-floor
g004,interaction cost,116,73,27,98,536,ship,negative,lane-boundary
g005,view drift,46,53,44,81,221,ship,baseline,monotonic-signal
g006,state pressure,103,10,12,34,351,ship,edge,drag-penalty
g007,layout risk,91,26,39,58,298,ship,recovery,confidence-floor
g008,interaction cost,44,72,12,75,318,ship,negative,lane-boundary
g009,view drift,68,62,42,45,230,ship,baseline,monotonic-signal
g010,state pressure,40,25,38,34,99,hold,edge,drag-penalty
g011,layout risk,73,44,37,76,304,ship,recovery,confidence-floor
g012,interaction cost,93,56,38,102,425,ship,negative,lane-boundary
g013,view drift,107,29,12,33,380,ship,baseline,monotonic-signal
g014,state pressure,73,18,8,89,391,ship,edge,drag-penalty
g015,layout risk,60,50,7,79,367,ship,recovery,confidence-floor
g016,interaction cost,101,34,8,35,383,ship,negative,lane-boundary
g017,view drift,37,63,10,104,352,ship,baseline,monotonic-signal
g018,state pressure,96,10,13,57,373,ship,edge,drag-penalty
g019,layout risk,41,56,37,81,230,ship,recovery,confidence-floor
g020,interaction cost,105,47,8,54,446,ship,negative,lane-boundary
g021,view drift,97,45,16,45,378,ship,baseline,monotonic-signal
g022,state pressure,52,46,22,53,242,ship,edge,drag-penalty
g023,layout risk,33,14,5,97,292,ship,recovery,confidence-floor
g024,interaction cost,115,36,19,80,484,ship,negative,lane-boundary
g025,view drift,116,44,7,33,437,ship,baseline,monotonic-signal
g026,state pressure,32,56,23,57,197,watch,edge,drag-penalty
g027,layout risk,81,29,12,74,384,ship,recovery,confidence-floor
g028,interaction cost,109,18,29,44,346,ship,negative,lane-boundary
g029,view drift,39,50,39,33,116,watch,baseline,monotonic-signal
g030,state pressure,95,69,24,75,432,ship,edge,drag-penalty
g031,layout risk,83,11,39,101,345,ship,recovery,confidence-floor
g032,interaction cost,69,54,27,32,244,ship,negative,lane-boundary
g033,view drift,77,8,23,88,346,ship,baseline,monotonic-signal
g034,state pressure,40,58,22,78,268,ship,edge,drag-penalty
g035,layout risk,69,15,23,34,221,ship,recovery,confidence-floor
g036,interaction cost,87,31,39,103,381,ship,negative,lane-boundary
g037,view drift,56,77,35,56,252,ship,baseline,monotonic-signal
g038,state pressure,44,67,34,80,257,ship,edge,drag-penalty
g039,layout risk,85,30,35,53,286,ship,recovery,confidence-floor
g040,interaction cost,109,49,37,44,353,ship,negative,lane-boundary
g041,view drift,81,61,40,52,288,ship,baseline,monotonic-signal
g042,state pressure,114,34,22,96,502,ship,edge,drag-penalty
g043,layout risk,46,23,35,79,214,ship,recovery,confidence-floor
g044,interaction cost,60,55,43,32,170,watch,negative,lane-boundary
g045,view drift,114,39,7,56,472,ship,baseline,monotonic-signal
g046,state pressure,101,68,32,73,421,ship,edge,drag-penalty
g047,layout risk,54,15,4,43,251,ship,recovery,confidence-floor
g048,interaction cost,78,61,34,32,257,ship,negative,lane-boundary
g049,view drift,49,52,8,74,323,ship,baseline,monotonic-signal
g050,state pressure,82,50,39,100,379,ship,edge,drag-penalty
g051,layout risk,58,51,14,31,245,ship,recovery,confidence-floor
g052,interaction cost,50,19,24,87,271,ship,negative,lane-boundary
g053,view drift,93,41,9,77,447,ship,baseline,monotonic-signal
g054,state pressure,74,49,24,33,265,ship,edge,drag-penalty
g055,layout risk,68,61,12,102,433,ship,recovery,confidence-floor
g056,interaction cost,69,34,8,55,327,ship,negative,lane-boundary
g057,view drift,73,23,7,79,379,ship,baseline,monotonic-signal
g058,state pressure,34,55,8,52,237,ship,edge,drag-penalty
g059,layout risk,62,74,24,43,274,ship,recovery,confidence-floor
g060,interaction cost,80,16,20,51,298,ship,negative,lane-boundary
g061,view drift,48,59,19,95,336,ship,baseline,monotonic-signal
g062,state pressure,36,13,20,78,217,ship,edge,drag-penalty
g063,layout risk,110,63,22,31,389,ship,recovery,confidence-floor
g064,interaction cost,30,20,25,55,145,watch,negative,lane-boundary
g065,view drift,81,36,7,72,402,ship,baseline,monotonic-signal
g066,state pressure,110,12,20,42,366,ship,edge,drag-penalty
g067,layout risk,40,72,28,31,170,watch,recovery,confidence-floor
g068,interaction cost,97,35,34,73,370,ship,negative,lane-boundary
g069,view drift,85,54,17,99,456,ship,baseline,monotonic-signal
g070,state pressure,38,66,31,30,147,watch,edge,drag-penalty
g071,layout risk,62,39,19,86,340,ship,recovery,confidence-floor
g072,interaction cost,34,28,35,76,177,watch,negative,lane-boundary
g073,view drift,67,60,24,32,253,ship,baseline,monotonic-signal
g074,state pressure,87,44,41,101,384,ship,edge,drag-penalty
g075,layout risk,101,73,9,54,457,ship,recovery,confidence-floor
g076,interaction cost,67,20,36,78,269,ship,negative,lane-boundary
g077,view drift,54,66,9,51,303,ship,baseline,monotonic-signal
g078,state pressure,95,57,39,42,309,ship,edge,drag-penalty
g079,layout risk,31,55,35,50,143,watch,recovery,confidence-floor
g080,interaction cost,90,56,34,94,412,ship,negative,lane-boundary
g081,view drift,35,24,35,77,178,watch,baseline,monotonic-signal
g082,state pressure,99,46,9,30,376,ship,edge,drag-penalty
g083,layout risk,91,54,5,54,420,ship,recovery,confidence-floor
g084,interaction cost,46,66,4,71,334,ship,negative,lane-boundary
g085,view drift,115,39,5,41,451,ship,baseline,monotonic-signal
g086,state pressure,109,28,7,30,394,ship,edge,drag-penalty
g087,layout risk,110,60,10,72,504,ship,recovery,confidence-floor
g088,interaction cost,114,9,34,98,445,ship,negative,lane-boundary
g089,view drift,75,21,5,29,289,ship,baseline,monotonic-signal
g090,state pressure,103,64,13,85,504,ship,edge,drag-penalty
g091,layout risk,33,18,19,75,210,ship,recovery,confidence-floor
g092,interaction cost,89,68,44,31,265,ship,negative,lane-boundary
g093,view drift,77,25,16,100,408,ship,baseline,monotonic-signal
g094,state pressure,63,41,4,53,324,ship,edge,drag-penalty
g095,layout risk,71,17,20,77,324,ship,recovery,confidence-floor
g096,interaction cost,34,77,9,50,252,ship,negative,lane-boundary
